   0.57944E+09   0.52470E+04
   0.73016E+09   0.11179E+05
   0.83599E+09   0.21319E+05
   0.92019E+09   0.11447E+05
   0.99155E+09   0.20684E+05
   0.10537E+10   0.20026E+05
   0.11093E+10   0.32934E+04
   0.11599E+10   0.51238E+05
   0.12066E+10   0.15661E+05
   0.12499E+10   0.20760E+05
   0.12903E+10   0.20958E+05
   0.13283E+10   0.35115E+05
   0.13643E+10   0.72402E+05
   0.13987E+10   0.25217E+05
   0.14315E+10   0.91666E+05
   0.14625E+10   0.30960E+05
   0.14926E+10   0.29777E+05
   0.15214E+10   0.29178E+05
   0.15492E+10   0.28194E+05
   0.15761E+10   0.11384E+05
   0.16020E+10   0.28239E+05
   0.16272E+10   0.43196E+05
   0.16518E+10   0.26972E+05
   0.16756E+10   0.25476E+05
   0.16987E+10   0.35583E+05
   0.17212E+10   0.31535E+05
   0.17431E+10   0.43918E+05
   0.17645E+10   0.43396E+05
   0.17854E+10   0.36837E+05
   0.18058E+10   0.53631E+05
   0.18257E+10   0.35217E+05
   0.18454E+10   0.49893E+05
   0.18644E+10   0.51827E+05
   0.18832E+10   0.23207E+05
   0.19017E+10   0.34371E+05
   0.19197E+10   0.53516E+05
   0.19375E+10   0.50869E+05
   0.19549E+10   0.33935E+05
   0.19721E+10   0.30762E+05
   0.19888E+10   0.34750E+05
   0.20055E+10   0.57615E+05
   0.20217E+10   0.38977E+05
   0.20379E+10   0.54635E+05
   0.20536E+10   0.63300E+05
   0.20692E+10   0.37648E+05
   0.20845E+10   0.57420E+05
   0.20996E+10   0.30433E+05
   0.21146E+10   0.39247E+05
   0.21292E+10   0.50104E+05
   0.21439E+10   0.37105E+05
   0.21581E+10   0.42366E+05
   0.21723E+10   0.43617E+05
   0.21863E+10   0.36822E+05
   0.22000E+10   0.43395E+05
   0.22137E+10   0.42278E+05
   0.22271E+10   0.46726E+05
   0.22404E+10   0.49800E+05
   0.22537E+10   0.54718E+05
   0.22666E+10   0.52015E+05
   0.22794E+10   0.43440E+05
   0.22923E+10   0.53817E+05
   0.23048E+10   0.53431E+05
   0.23172E+10   0.41833E+05
   0.23296E+10   0.48112E+05
   0.23418E+10   0.44106E+05
   0.23538E+10   0.53966E+05
   0.23658E+10   0.38559E+05
   0.23777E+10   0.58576E+05
   0.23893E+10   0.32767E+05
   0.24009E+10   0.64170E+05
   0.24126E+10   0.70501E+05
   0.24239E+10   0.48419E+05
   0.24351E+10   0.44653E+05
   0.24464E+10   0.39884E+05
   0.24576E+10   0.35327E+05
   0.24685E+10   0.41207E+05
   0.24794E+10   0.76544E+05
   0.24902E+10   0.53094E+05
   0.25010E+10   0.50382E+05
   0.25116E+10   0.52871E+05
   0.25221E+10   0.57374E+05
   0.25326E+10   0.55158E+05
   0.25431E+10   0.47039E+05
   0.25533E+10   0.64994E+05
   0.25635E+10   0.63865E+05
   0.25737E+10   0.57273E+05
   0.25838E+10   0.51683E+05
   0.25937E+10   0.46358E+05
   0.26036E+10   0.46536E+05
