   0.57944E+09   0.79104E+06
   0.73016E+09   0.27332E+06
   0.83599E+09   0.34957E+06
   0.92019E+09   0.23295E+06
   0.99155E+09   0.27321E+06
   0.10537E+10   0.29985E+06
   0.11093E+10   0.44736E+06
   0.11599E+10   0.33867E+06
   0.12066E+10   0.50367E+06
   0.12499E+10   0.44448E+06
   0.12903E+10   0.61726E+06
   0.13283E+10   0.44188E+06
   0.13643E+10   0.23066E+06
   0.13987E+10   0.39249E+06
   0.14315E+10   0.36242E+06
   0.14625E+10   0.28785E+06
   0.14926E+10   0.20647E+06
   0.15214E+10   0.21700E+06
   0.15492E+10   0.24027E+06
   0.15761E+10   0.55680E+06
   0.16020E+10   0.69125E+06
   0.16272E+10   0.57361E+06
   0.16518E+10   0.50555E+06
   0.16756E+10   0.27420E+06
   0.16987E+10   0.14470E+06
   0.17212E+10   0.65229E+06
   0.17431E+10   0.25759E+06
   0.17645E+10   0.21566E+06
   0.17854E+10   0.22457E+06
   0.18058E+10   0.21606E+06
   0.18257E+10   0.40978E+06
   0.18454E+10   0.14867E+06
   0.18644E+10   0.16213E+06
   0.18832E+10   0.19078E+06
   0.19017E+10   0.26805E+06
   0.19197E+10   0.49625E+06
   0.19375E+10   0.35147E+06
   0.19549E+10   0.18711E+06
   0.19721E+10   0.24207E+06
   0.19888E+10   0.35792E+06
   0.20055E+10   0.30504E+06
   0.20217E+10   0.14960E+06
   0.20379E+10   0.22663E+06
   0.20536E+10   0.42215E+06
   0.20692E+10   0.31641E+06
   0.20845E+10   0.26135E+06
   0.20996E+10   0.31899E+06
   0.21146E+10   0.40400E+06
   0.21292E+10   0.24232E+06
   0.21439E+10   0.28017E+06
   0.21581E+10   0.25393E+06
   0.21723E+10   0.28405E+06
   0.21863E+10   0.27220E+06
   0.22000E+10   0.34363E+06
   0.22137E+10   0.32324E+06
   0.22271E+10   0.25933E+06
   0.22404E+10   0.23588E+06
   0.22537E+10   0.31490E+06
   0.22666E+10   0.25037E+06
   0.22794E+10   0.18701E+06
   0.22923E+10   0.14642E+06
   0.23048E+10   0.18150E+06
   0.23172E+10   0.35166E+06
   0.23296E+10   0.30954E+06
   0.23418E+10   0.44864E+06
   0.23538E+10   0.25136E+06
   0.23658E+10   0.37627E+06
   0.23777E+10   0.23458E+06
   0.23893E+10   0.28068E+06
   0.24009E+10   0.24237E+06
   0.24126E+10   0.34171E+06
   0.24239E+10   0.17958E+06
   0.24351E+10   0.22419E+06
   0.24464E+10   0.18872E+06
   0.24576E+10   0.37944E+06
   0.24685E+10   0.10042E+07
   0.24794E+10   0.32619E+06
   0.24902E+10   0.31738E+06
   0.25010E+10   0.19909E+06
   0.25116E+10   0.22822E+06
   0.25221E+10   0.22101E+06
   0.25326E+10   0.21391E+06
   0.25431E+10   0.26474E+06
   0.25533E+10   0.36466E+06
   0.25635E+10   0.32936E+06
