   0.212924E+10   0.195483E+10   0.843962E+09   0.621349E+29   0.107471E+10   0.746418E+02   0.120478E+08
   0.214387E+10   0.163271E+10  -0.138941E+10   0.621349E+29   0.107482E+10   0.746195E+02   0.120466E+08
   0.215809E+10   0.214114E+10  -0.269953E+09   0.621349E+29   0.107492E+10   0.745975E+02   0.120454E+08
   0.217226E+10   0.216367E+10  -0.193008E+09   0.621349E+29   0.107503E+10   0.745756E+02   0.120442E+08
   0.218628E+10   0.183922E+10  -0.118198E+10   0.621349E+29   0.107513E+10   0.745538E+02   0.120430E+08
   0.219998E+10   0.183739E+10  -0.120993E+10   0.621349E+29   0.107524E+10   0.745322E+02   0.120419E+08
   0.221369E+10   0.193646E+10  -0.107263E+10   0.621349E+29   0.107534E+10   0.745106E+02   0.120407E+08
   0.222712E+10   0.222707E+10   0.161585E+08   0.621349E+29   0.107544E+10   0.744893E+02   0.120395E+08
   0.224039E+10   0.219225E+10   0.461926E+09   0.621349E+29   0.107555E+10   0.744681E+02   0.120384E+08
   0.225365E+10   0.223870E+10  -0.259190E+09   0.621349E+29   0.107565E+10   0.744468E+02   0.120373E+08
   0.226658E+10   0.223354E+10   0.385630E+09   0.621349E+29   0.107575E+10   0.744259E+02   0.120361E+08
   0.227942E+10   0.221050E+10  -0.556250E+09   0.621349E+29   0.107585E+10   0.744051E+02   0.120350E+08
   0.229225E+10   0.229029E+10  -0.947926E+08   0.621349E+29   0.107595E+10   0.743842E+02   0.120339E+08
   0.230476E+10   0.214498E+10   0.843187E+09   0.621349E+29   0.107605E+10   0.743636E+02   0.120328E+08
   0.231718E+10   0.213036E+10  -0.911531E+09   0.621349E+29   0.107615E+10   0.743432E+02   0.120317E+08
   0.232960E+10   0.192455E+10   0.131268E+10   0.621349E+29   0.107625E+10   0.743227E+02   0.120306E+08
   0.234176E+10   0.168917E+10  -0.162190E+10   0.621349E+29   0.107634E+10   0.743024E+02   0.120295E+08
   0.235378E+10   0.131831E+10   0.194996E+10   0.621349E+29   0.107644E+10   0.742822E+02   0.120284E+08
   0.236580E+10   0.147926E+10   0.184629E+10   0.621349E+29   0.107654E+10   0.742621E+02   0.120273E+08
   0.237768E+10   0.192780E+10   0.139175E+10   0.621349E+29   0.107664E+10   0.742421E+02   0.120262E+08
   0.238932E+10   0.728136E+09  -0.227566E+10   0.621349E+29   0.107673E+10   0.742223E+02   0.120251E+08
   0.240095E+10   0.149152E+10   0.188146E+10   0.621349E+29   0.107683E+10   0.742024E+02   0.120241E+08
   0.241258E+10   0.197882E+10   0.138015E+10   0.621349E+29   0.107692E+10   0.741826E+02   0.120230E+08
   0.242388E+10   0.239537E+10  -0.370655E+09   0.621349E+29   0.107702E+10   0.741631E+02   0.120219E+08
   0.243514E+10   0.157897E+10  -0.185385E+10   0.621349E+29   0.107711E+10   0.741437E+02   0.120209E+08
