   0.6238566416E+08  0.7628778132E+02  0.7758916321E+26  0.1241920276E+18  0.2441911904E+16
   0.6450025032E+08  0.7628768404E+02  0.8574928674E+26  0.1241918164E+18  0.2441910866E+16
   0.6668651241E+08  0.7628758006E+02  0.9476761795E+26  0.1241915907E+18  0.2441909756E+16
   0.6894688007E+08  0.7628746891E+02  0.1047344153E+27  0.1241913494E+18  0.2441908571E+16
   0.7128386534E+08  0.7628735010E+02  0.1157494300E+27  0.1241910916E+18  0.2441907303E+16
   0.7370006540E+08  0.7628722310E+02  0.1279229038E+27  0.1241908159E+18  0.2441905948E+16
   0.7619816550E+08  0.7628708734E+02  0.1413766730E+27  0.1241905212E+18  0.2441904499E+16
   0.7878094193E+08  0.7628694222E+02  0.1562453875E+27  0.1241902062E+18  0.2441902951E+16
   0.8145126512E+08  0.7628678710E+02  0.1726778583E+27  0.1241898695E+18  0.2441901296E+16
   0.8421210282E+08  0.7628662128E+02  0.1908385472E+27  0.1241895096E+18  0.2441899527E+16
   0.8706652340E+08  0.7628644404E+02  0.2109092125E+27  0.1241891249E+18  0.2441897635E+16
   0.9001769929E+08  0.7628625457E+02  0.2330907280E+27  0.1241887136E+18  0.2441895614E+16
   0.9306891048E+08  0.7628605205E+02  0.2576050938E+27  0.1241882740E+18  0.2441893453E+16
   0.9622354819E+08  0.7628583556E+02  0.2846976580E+27  0.1241878041E+18  0.2441891143E+16
   0.9948511864E+08  0.7628560415E+02  0.3146395721E+27  0.1241873018E+18  0.2441888674E+16
   0.1028572469E+09  0.7628535678E+02  0.3477305048E+27  0.1241867649E+18  0.2441886034E+16
   0.1063436812E+09  0.7628509236E+02  0.3843016412E+27  0.1241861910E+18  0.2441883213E+16
   0.1099482965E+09  0.7628480972E+02  0.4247189976E+27  0.1241855775E+18  0.2441880197E+16
   0.1136750995E+09  0.7628450758E+02  0.4693870845E+27  0.1241849217E+18  0.2441876973E+16
   0.1175282327E+09  0.7628418462E+02  0.5187529551E+27  0.1241842207E+18  0.2441873527E+16
   0.1215119791E+09  0.7628383940E+02  0.5733106797E+27  0.1241834713E+18  0.2441869844E+16
   0.1256307670E+09  0.7628347038E+02  0.6336062902E+27  0.1241826704E+18  0.2441865906E+16
   0.1298891749E+09  0.7628307592E+02  0.7002432454E+27  0.1241818142E+18  0.2441861697E+16
   0.1342919366E+09  0.7628265426E+02  0.7738884704E+27  0.1241808989E+18  0.2441857198E+16
   0.1388439466E+09  0.7628220354E+02  0.8552790313E+27  0.1241799206E+18  0.2441852389E+16
   0.1435502652E+09  0.7628172175E+02  0.9452295123E+27  0.1241788749E+18  0.2441847248E+16
   0.1484161248E+09  0.7628120675E+02  0.1044640168E+28  0.1241777571E+18  0.2441841753E+16
   0.1534469350E+09  0.7628065624E+02  0.1154505933E+28  0.1241765622E+18  0.2441835879E+16
   0.1586482892E+09  0.7628006778E+02  0.1275926382E+28  0.1241752849E+18  0.2441829600E+16
   0.1640259704E+09  0.7627943876E+02  0.1410116731E+28  0.1241739196E+18  0.2441822888E+16
   0.1695859582E+09  0.7627876638E+02  0.1558420003E+28  0.1241724602E+18  0.2441815713E+16
   0.1753344349E+09  0.7627804764E+02  0.1722320465E+28  0.1241709002E+18  0.2441808044E+16
